TEMP_PLAYER_ID,PLAYER_ID,FIRST_NAME,LAST_NAME,PLAYER_NAME,POSITION,HEIGHT_WO_SHOES,HEIGHT_WO_SHOES_FT_IN,HEIGHT_W_SHOES,HEIGHT_W_SHOES_FT_IN,WEIGHT,WINGSPAN,WINGSPAN_FT_IN,STANDING_REACH,STANDING_REACH_FT_IN,BODY_FAT_PCT,HAND_LENGTH,HAND_WIDTH,DRAFT_YEAR
1630577,1630577,Julian,Champagnie,Julian Champagnie,SF,78.5,6'6.5'',79.5,6'7.5'',217.4,82.0,6'10.0'',106.5,8'10.5'',8.0,9.0,8.5,2021
1630551,1630551,Justin,Champagnie,Justin Champagnie,PF,77.75,6'5.75'',78.75,6'6.75'',206.4,81.5,6'9.5'',104.0,8'8.0'',6.3,8.75,8.5,2021
1630528,1630528,Josh,Christopher,Josh Christopher,SG,75.25,6'3.25'',76.5,6'4.5'',214.8,81.25,6'9.25'',101.0,8'5.0'',5.8,8.75,8.5,2021
1630245,1630245,Ayo,Dosunmu,Ayo Dosunmu,SG,75.5,6'3.5'',77.0,6'5.0'',194.4,82.25,6'10.25'',102.0,8'6.0'',4.9,8.5,8.75,2021
1630561,1630561,David,Duke Jr.,David Duke Jr.,SG,76.25,6'4.25'',77.5,6'5.5'',203.6,80.75,6'8.75'',102.5,8'6.5'',5.9,8.5,9.0,2021
1630556,1630556,Kessler,Edwards,Kessler Edwards,PF,79.0,6'7.0'',80.0,6'8.0'',203.0,83.25,6'11.25'',106.0,8'10.0'',4.3,8.5,8.25,2021
1630568,1630568,Luka,Garza,Luka Garza,C,82.0,6'10.0'',83.25,6'11.25'',242.8,85.5,7'1.5'',107.5,8'11.5'',11.7,9.0,9.25,2021
1630564,1630564,RaiQuan,Gray,RaiQuan Gray,PF,78.5,6'6.5'',79.75,6'7.75'',268.6,82.75,6'10.75'',105.0,8'9.0'',17.3,9.25,9.0,2021
1629656,1629656,Quentin,Grimes,Quentin Grimes,SG,76.0,6'4.0'',77.25,6'5.25'',205.0,80.0,6'8.0'',101.0,8'5.0'',6.6,8.5,10.0,2021
1630573,1630573,Sam,Hauser,Sam Hauser,SF,78.75,6'6.75'',80.0,6'8.0'',217.4,81.25,6'9.25'',102.0,8'6.0'',7.9,8.25,9.0,2021
1630565,1630565,Aaron,Henry,Aaron Henry,SF,76.5,6'4.5'',78.0,6'6.0'',209.6,82.75,6'10.75'',103.5,8'7.5'',5.6,8.5,9.25,2021
1630574,1630574,Ariel,Hukporti,Ariel Hukporti,C,82.75,6'10.75'',84.0,7'0.0'',246.0,86.5,7'2.5'',111.5,9'3.5'',8.1,9.5,9.5,2021
1630562,1630562,Matt,Hurt,Matt Hurt,PF,80.5,6'8.5'',81.5,6'9.5'',232.4,81.5,6'9.5'',106.5,8'10.5'',15.2,9.0,9.0,2021
1630538,1630538,Nah'Shon,Hyland,Nah'Shon Hyland,SG,74.0,6'2.0'',75.5,6'3.5'',169.0,81.25,6'9.25'',101.5,8'5.5'',5.8,8.75,9.0,2021
1630525,1630525,David,Johnson,David Johnson,SG,75.25,6'3.25'',76.75,6'4.75'',202.8,82.5,6'10.5'',104.0,8'8.0'',7.5,8.25,8.5,2021
1630552,1630552,Jalen,Johnson,Jalen Johnson,PF,79.75,6'7.75'',81.25,6'9.25'',209.6,84.25,7'0.25'',106.0,8'10.0'',4.5,9.75,10.5,2021
1630553,1630553,Keon,Johnson,Keon Johnson,SG,75.5,6'3.5'',76.75,6'4.75'',184.8,79.25,6'7.25'',97.0,8'1.0'',4.4,8.5,9.0,2021
210019,1630637,Carlik,Jones,Carlik Jones,PG,72.0,6'0.0'',73.0,6'1.0'',173.6,77.0,6'5.0'',97.5,8'1.5'',4.5,8.25,9.0,2021
1630539,1630539,Kai,Jones,Kai Jones,PF,82.0,6'10.0'',83.5,6'11.5'',221.4,85.75,7'1.75'',110.5,9'2.5'',4.7,9.0,9.5,2021
1630529,1630529,Herbert,Jones,Herbert Jones,SF,78.0,6'6.0'',79.25,6'7.25'',206.4,84.25,7'0.25'',106.0,8'10.0'',5.8,8.5,9.0,2021
1630548,1630548,Johnny,Juzang,Johnny Juzang,SG,77.5,6'5.5'',79.0,6'7.0'',209.0,82.5,6'10.5'',100.5,8'4.5'',8.0,8.5,9.5,2021
1630557,1630557,Corey,Kispert,Corey Kispert,SF,78.0,6'6.0'',79.25,6'7.25'',223.8,79.0,6'7.0'',102.0,8'6.0'',6.8,8.75,10.0,2021
210040,1630639,AJ,Lawson,AJ Lawson,SG-SF,77.5,6'5.5'',78.75,6'6.75'',179.2,78.75,6'6.75'',99.5,8'3.5'',4.4,8.5,9.25,2021
1630575,1630575,Scottie,Lewis,Scottie Lewis,SF,76.0,6'4.0'',77.25,6'5.25'',187.6,84.0,7'0.0'',101.5,8'5.5'',4.7,8.75,9.75,2021
1630587,1630587,Isaiah,Livers,Isaiah Livers,SF,77.75,6'5.75'',79.25,6'7.25'',231.8,81.25,6'9.25'',104.5,8'8.5'',9.4,9.0,9.5,2021
1630588,1630588,Makur,Maker,Makur Maker,C,82.25,6'10.25'',83.25,6'11.25'',232.2,85.75,7'1.75'',112.0,9'4.0'',14.5,8.75,9.5,2021
1630572,1630572,Sandro,Mamukelashvili,Sandro Mamukelashvili,C,81.0,6'9.0'',82.0,6'10.0'',239.8,85.25,7'1.25'',106.5,8'10.5'',7.8,9.0,9.5,2021
1630544,1630544,Tre,Mann,Tre Mann,PG,75.25,6'3.25'',76.25,6'4.25'',177.6,76.0,6'4.0'',98.5,8'2.5'',4.1,8.0,9.0,2021
1630540,1630540,Miles,McBride,Miles McBride,PG,73.0,6'1.0'',74.5,6'2.5'',195.2,80.75,6'8.75'',99.5,8'3.5'',6.0,9.0,9.5,2021
1630558,1630558,Davion,Mitchell,Davion Mitchell,PG,72.0,6'0.0'',73.25,6'1.25'',202.4,76.25,6'4.25'',96.5,8'0.5'',6.2,8.25,8.75,2021
1630600,1630600,Isaiah,Mobley,Isaiah Mobley,PF,80.0,6'8.0'',81.75,6'9.75'',238.0,87.0,7'3.0'',107.5,8'11.5'',12.9,9.0,10.0,2021
1630541,1630541,Moses,Moody,Moses Moody,SG,76.5,6'4.5'',78.0,6'6.0'',210.6,84.75,7'0.75'',105.0,8'9.0'',6.8,9.0,10.0,2021
1630530,1630530,Trey,Murphy III,Trey Murphy III,SF,79.5,6'7.5'',81.25,6'9.25'',206.0,84.0,7'0.0'',105.5,8'9.5'',8.1,8.5,9.0,2021
1630227,1630227,Daishen,Nix,Daishen Nix,PG,75.0,6'3.0'',76.25,6'4.25'',225.6,78.75,6'6.75'',100.0,8'4.0'',11.8,8.5,9.0,2021
1630566,1630566,John,Petty Jr.,John Petty Jr.,SG,76.5,6'4.5'',77.75,6'5.75'',186.2,81.5,6'9.5'',103.5,8'7.5'',5.6,8.5,9.0,2021
1630582,1630582,Yves,Pons,Yves Pons,PF,77.5,6'5.5'',78.75,6'6.75'',206.4,84.75,7'0.75'',104.0,8'8.0'',4.0,9.0,9.25,2021
1630554,1630554,Jason,Preston,Jason Preston,PG,75.0,6'3.0'',76.0,6'4.0'',180.6,80.5,6'8.5'',100.5,8'4.5'',5.45,8.5,9.25,2021
1630563,1630563,Joshua,Primo,Joshua Primo,SG,76.0,6'4.0'',77.0,6'5.0'',189.0,81.25,6'9.25'',102.5,8'6.5'',6.3,9.0,10.0,2021
1630576,1630576,Roko,Prkacin,Roko Prkacin,PF,79.5,6'7.5'',81.25,6'9.25'',225.4,83.0,6'11.0'',107.0,8'11.0'',7.0,8.75,9.25,2021
1629674,1629674,Neemias,Queta,Neemias Queta,C,83.25,6'11.25'',84.5,7'0.5'',248.4,88.0,7'4.0'',112.5,9'4.5'',7.6,9.25,10.5,2021
1630559,1630559,Austin,Reaves,Austin Reaves,SG,76.5,6'4.5'',77.75,6'5.75'',197.2,78.25,6'6.25'',101.0,8'5.0'',11.0,8.0,8.25,2021
1630526,1630526,Jeremiah,Robinson-Earl,Jeremiah Robinson-Earl,PF,79.75,6'7.75'',81.0,6'9.0'',242.4,81.75,6'9.75'',105.5,8'9.5'',8.9,9.0,9.75,2021
1630545,1630545,Terrence,Shannon Jr.,Terrence Shannon Jr.,SF,77.5,6'5.5'',78.5,6'6.5'',206.6,80.25,6'8.25'',100.0,8'4.0'',6.7,8.0,8.0,2021
1630579,1630579,Jericho,Sims,Jericho Sims,C,81.0,6'9.0'',82.0,6'10.0'',250.2,87.25,7'3.25'',106.0,8'10.0'',5.5,9.0,9.75,2021
1630531,1630531,Jaden,Springer,Jaden Springer,SG,75.0,6'3.0'',76.25,6'4.25'',202.0,79.75,6'7.75'',99.0,8'3.0'',6.3,8.5,9.75,2021
1630569,1630569,DJ,Steward,DJ Steward,PG,72.75,6'0.75'',73.75,6'1.75'',162.2,79.0,6'7.0'',98.5,8'2.5'',5.0,8.5,9.0,2021
1630550,1630550,JT,Thor,JT Thor,PF,80.5,6'8.5'',81.25,6'9.25'',203.0,87.25,7'3.25'',110.0,9'2.0'',6.1,9.25,9.5,2021
1630225,1630225,Isaiah,Todd,Isaiah Todd,PF,80.75,6'8.75'',82.0,6'10.0'',219.0,85.25,7'1.25'',107.5,8'11.5'',6.2,9.0,9.75,2021
210037,1630613,Duane,Washington Jr.,Duane Washington Jr.,SG,74.25,6'2.25'',75.75,6'3.75'',196.8,79.75,6'7.75'',101.0,8'5.0'',5.1,8.25,8.75,2021
1630570,1630570,Trendon,Watford,Trendon Watford,PF,79.5,6'7.5'',80.75,6'8.75'',237.4,86.25,7'2.25'',105.0,8'9.0'',10.1,9.5,9.5,2021
1630580,1630580,Joe,Wieskamp,Joe Wieskamp,SF,77.75,6'5.75'',79.25,6'7.25'',204.8,83.0,6'11.0'',103.0,8'7.0'',4.1,8.5,9.25,2021
210038,1630598,Aaron,Wiggins,Aaron Wiggins,SG-SF,76.5,6'4.5'',77.0,6'5.0'',190.0,81.75,6'9.75'',103.0,8'7.0'',5.0,8.75,8.5,2021
1630533,1630533,Ziaire,Williams,Ziaire Williams,SF,80.25,6'8.25'',81.75,6'9.75'',188.4,82.25,6'10.25'',106.5,8'10.5'',4.4,9.0,8.75,2021
1630589,1630589,Moses,Wright,Moses Wright,PF,79.75,6'7.75'',81.0,6'9.0'',225.8,84.75,7'0.75'',107.0,8'11.0'',5.6,9.0,9.5,2021
1630593,1630593,McKinley,Wright IV,McKinley Wright IV,PG,71.25,5'11.25'',72.25,6'0.25'',192.2,77.25,6'5.25'',94.0,7'10.0'',6.7,8.5,9.0,2021
1630681,1630681,Marcus,Zegarowski,Marcus Zegarowski,PG,72.75,6'0.75'',74.0,6'2.0'',180.8,74.75,6'2.75'',96.0,8'0.0'',7.2,8.0,9.5,2021
1630534,1630534,Ochai,Agbaji,Ochai Agbaji,SG,76.5,6' 4.50'',77.75,6' 5.75'',216.8,82.25,6' 10.25'',104.0,8' 8.00'',5.4,8.75,9.5,2022
1631116,1631116,Patrick,Baldwin Jr.,Patrick Baldwin Jr.,SF,81.25,6' 9.25'',82.25,6' 10.25'',230.8,85.75,7' 1.75'',110.5,9' 2.50'',8.9,8.75,9.5,2022
1631230,1631230,Dominick,Barlow,Dominick Barlow,PF,80.75,6' 8.75'',81.75,6' 9.75'',221.0,87.0,7' 3.00'',108.5,9' 0.50'',5.9,9.0,10.5,2022
1630699,1630699,MarJon,Beauchamp,MarJon Beauchamp,SG,77.25,6' 5.25'',78.5,6' 6.50'',196.6,84.75,7' 0.75'',106.0,8' 10.00'',5.3,9.0,9.0,2022
1630656,1630656,Hugo,Besson,Hugo Besson,SG,76.5,6' 4.50'',77.75,6' 5.75'',180.4,77.5,6' 5.50'',102.0,8' 6.00'',8.8,7.5,8.5,2022
1631103,1631103,Malaki,Branham,Malaki Branham,SG,76.0,6' 4.00'',77.5,6' 5.50'',194.8,82.0,6' 10.00'',102.5,8' 6.50'',6.1,8.5,9.75,2022
1631128,1631128,Christian,Braun,Christian Braun,SG,77.5,6' 5.50'',79.0,6' 7.00'',209.2,78.5,6' 6.50'',99.5,8' 3.50'',6.2,8.0,8.5,2022
1631112,1631112,Kendall,Brown,Kendall Brown,SF,78.25,6' 6.25'',79.5,6' 7.50'',201.2,83.0,6' 11.00'',103.0,8' 7.00'',4.9,9.0,9.0,2022
1631219,1631219,John,Butler Jr.,John Butler Jr.,PF,83.75,6' 11.75'',84.75,7' 0.75'',174.4,86.25,7' 2.25'',112.0,9' 4.00'',4.7,8.5,8.75,2022
1630577,1630577,Julian,Champagnie,Julian Champagnie,SF,78.25,6' 6.25'',79.75,6' 7.75'',212.4,82.0,6' 10.00'',107.0,8' 11.00'',7.1,8.75,9.25,2022
1631113,1631113,Kennedy,Chandler,Kennedy Chandler,PG,71.5,5' 11.50'',72.5,6' 0.50'',172.2,77.25,6' 5.25'',97.0,8' 1.00'',4.4,8.5,9.5,2022
1631108,1631108,Max,Christie,Max Christie,SG,76.25,6' 4.25'',77.75,6' 5.75'',189.2,80.75,6' 8.75'',102.5,8' 6.50'',4.8,8.0,8.5,2022
1630594,1630594,Kofi,Cockburn,Kofi Cockburn,C,83.0,6' 11.00'',84.0,7' 0.00'',293.0,88.25,7' 4.25'',110.5,9' 2.50'',8.2,9.75,10.25,2022
1630700,1630700,Dyson,Daniels,Dyson Daniels,SG,78.0,6' 6.00'',79.5,6' 7.50'',195.2,82.5,6' 10.50'',105.0,8' 9.00'',4.9,8.5,9.75,2022
1631098,1631098,Johnny,Davis,Johnny Davis,PG,76.25,6' 4.25'',77.75,6' 5.75'',196.4,80.5,6' 8.50'',103.5,8' 7.50'',6.7,8.5,10.25,2022
1631120,1631120,JD,Davison,JD Davison,PG,72.5,6' 0.50'',74.5,6' 2.50'',191.8,78.5,6' 6.50'',99.5,8' 3.50'',7.8,8.5,9.5,2022
1631217,1631217,Moussa,Diabate,Moussa Diabate,C,81.25,6' 9.25'',82.25,6' 10.25'',216.6,86.5,7' 2.50'',109.5,9' 1.50'',2.7,8.5,10.5,2022
1631106,1631106,Tari,Eason,Tari Eason,PF,78.75,6' 6.75'',80.0,6' 8.00'',217.4,86.0,7' 2.00'',107.5,8' 11.50'',5.9,9.25,11.0,2022
1631165,1631165,Keon,Ellis,Keon Ellis,SG,75.5,6' 3.50'',76.75,6' 4.75'',167.4,80.5,6' 8.50'',102.0,8' 6.00'',3.8,8.0,9.25,2022
1630701,1630701,Michael,Foster Jr.,Michael Foster Jr.,C,79.75,6' 7.75'',81.25,6' 9.25'',236.6,84.25,7' 0.25'',109.5,9' 1.50'',6.2,8.75,10.0,2022
1631221,1631221,Collin,Gillespie,Collin Gillespie,PG,73.5,6' 1.50'',74.75,6' 2.75'',195.8,76.0,6' 4.00'',98.0,8' 2.00'',8.6,8.25,9.0,2022
1631199,1631199,Ron,Harper Jr.,Ron Harper Jr.,SF,76.0,6' 4.00'',77.5,6' 5.50'',240.4,85.25,7' 1.25'',105.5,8' 9.50'',14.3,9.5,10.0,2022
1631127,1631127,Harrison,Ingram,Harrison Ingram,SF,77.25,6' 5.25'',79.0,6' 7.00'',232.8,84.25,7' 0.25'',103.5,8' 7.50'',8.3,9.0,10.0,2022
1631107,1631107,Nikola,Jovic,Nikola Jovic,SF,81.5,6' 9.50'',83.0,6' 11.00'',222.6,84.25,7' 0.25'',108.5,9' 0.50'',7.4,8.75,9.75,2022
1630548,1630548,Johnny,Juzang,Johnny Juzang,SG,77.25,6' 5.25'',78.5,6' 6.50'',208.6,83.0,6' 11.00'',102.5,8' 6.50'',7.5,8.5,9.5,2022
1631211,1631211,Trevor,Keels,Trevor Keels,SG,75.25,6' 3.25'',76.75,6' 4.75'',223.8,79.25,6' 7.25'',101.0,8' 5.00'',13.5,8.25,9.0,2022
1631117,1631117,Walker,Kessler,Walker Kessler,C,84.25,7' 0.25'',85.0,7' 1.00'',256.0,88.25,7' 4.25'',113.0,9' 5.00'',14.7,8.5,8.5,2022
1631132,1631132,Christian,Koloko,Christian Koloko,C,82.75,6' 10.75'',84.0,7' 0.00'',221.0,89.25,7' 5.25'',113.0,9' 5.00'',5.7,9.0,10.75,2022
1631222,1631222,Jake,LaRavia,Jake LaRavia,PF,78.75,6' 6.75'',80.0,6' 8.00'',227.2,81.5,6' 9.50'',104.0,8' 8.00'',9.0,8.5,10.25,2022
1631171,1631171,Justin,Lewis,Justin Lewis,PF,78.25,6' 6.25'',79.5,6' 7.50'',235.4,86.5,7' 2.50'',105.5,8' 9.50'',7.3,9.0,10.5,2022
1630604,1630604,E.J.,Liddell,E.J. Liddell,PF,77.5,6' 5.50'',79.0,6' 7.00'',243.0,83.75,6' 11.75'',103.5,8' 7.50'',12.2,8.25,9.25,2022
1631097,1631097,Bennedict,Mathurin,Bennedict Mathurin,SG,76.5,6' 4.50'',78.0,6' 6.00'',204.6,81.0,6' 9.00'',104.0,8' 8.00'',5.7,8.5,9.75,2022
1630571,1630571,Matthew,Mayer,Matthew Mayer,SF,80.0,6' 8.00'',81.25,6' 9.25'',216.4,82.5,6' 10.50'',105.0,8' 9.00'',11.1,9.0,10.25,2022
1631121,1631121,Bryce,McGowens,Bryce McGowens,SG,77.25,6' 5.25'',78.5,6' 6.50'',181.2,80.75,6' 8.75'',103.5,8' 7.50'',5.4,8.75,9.5,2022
1631159,1631159,Leonard,Miller,Leonard Miller,SF,80.5,6' 8.50'',82.0,6' 10.00'',211.0,86.0,7' 2.00'',106.5,8' 10.50'',5.7,9.25,10.5,2022
1631198,1631198,Aminu,Mohammed,Aminu Mohammed,SG-SF,75.5,6' 3.50'',77.0,6' 5.00'',212.8,83.0,6' 11.00'',104.0,8' 8.00'',5.1,8.75,9.5,2022
1631129,1631129,Iverson,Molinar,Iverson Molinar,PG,74.25,6' 2.25'',75.25,6' 3.25'',183.2,80.0,6' 8.00'',101.0,8' 5.00'',4.8,8.5,9.5,2022
1631168,1631168,Jean,Montero,Jean Montero,PG,73.0,6' 1.00'',74.25,6' 2.25'',171.8,77.25,6' 5.25'',98.5,8' 2.50'',7.4,8.0,8.75,2022
1631111,1631111,Wendell,Moore,Wendell Moore,SG,76.25,6' 4.25'',77.5,6' 5.50'',217.2,84.5,7' 0.50'',101.0,8' 5.00'',7.5,8.75,10.25,2022
1629614,1629614,Andrew,Nembhard,Andrew Nembhard,PG,75.0,6' 3.00'',76.5,6' 4.50'',195.6,77.75,6' 5.75'',99.0,8' 3.00'',4.4,8.0,9.5,2022
1630590,1630590,Scotty,Pippen Jr.,Scotty Pippen Jr.,PG,72.0,6' 0.00'',73.5,6' 1.50'',180.0,77.75,6' 5.75'',95.5,7' 11.50'',5.3,7.75,9.0,2022
1630629,1630629,Gabriele,Procida,Gabriele Procida,SG-SF,77.75,6' 5.75'',79.75,6' 7.75'',192.8,80.0,6' 8.00'',106.0,8' 10.00'',3.8,8.0,9.25,2022
1631115,1631115,Orlando,Robinson,Orlando Robinson,C,81.75,6' 9.75'',83.0,6' 11.00'',244.4,88.0,7' 4.00'',111.0,9' 3.00'',9.5,8.75,10.0,2022
1631223,1631223,David,Roddy,David Roddy,PF,76.5,6' 4.50'',78.0,6' 6.00'',260.8,83.5,6' 11.50'',105.0,8' 9.00'',11.6,8.75,10.0,2022
1631157,1631157,Ryan,Rollins,Ryan Rollins,SG,74.0,6' 2.00'',75.25,6' 3.25'',179.2,81.75,6' 9.75'',100.5,8' 4.50'',5.0,8.0,8.5,2022
1631220,1631220,Dereon,Seabron,Dereon Seabron,SG,76.75,6' 4.75'',77.75,6' 5.75'',182.4,80.75,6' 8.75'',103.5,8' 7.50'',4.0,8.5,9.5,2022
1631101,1631101,Shaedon,Sharpe,Shaedon Sharpe,SG,76.25,6' 4.25'',77.25,6' 5.25'',198.0,83.5,6' 11.50'',103.5,8' 7.50'',4.8,9.0,9.25,2022
1631173,1631173,Terquavion,Smith,Terquavion Smith,SG,74.25,6' 2.25'',75.75,6' 3.75'',165.2,78.5,6' 6.50'',98.0,8' 2.00'',3.8,8.5,8.0,2022
1631164,1631164,Matteo,Spagnolo,Matteo Spagnolo,PG,76.0,6' 4.00'',77.5,6' 5.50'',196.2,80.0,6' 8.00'',102.0,8' 6.00'',8.6,8.25,10.0,2022
1631124,1631124,Julian,Strawther,Julian Strawther,SF,77.75,6' 5.75'',79.0,6' 7.00'',207.6,81.5,6' 9.50'',104.5,8' 8.50'',7.9,8.25,8.5,2022
1631207,1631207,Dalen,Terry,Dalen Terry,SG,78.0,6' 6.00'',79.25,6' 7.25'',195.2,84.75,7' 0.75'',106.0,8' 10.00'',5.4,8.5,9.0,2022
1631166,1631166,Drew,Timme,Drew Timme,C,80.25,6' 8.25'',81.25,6' 9.25'',231.6,86.0,7' 2.00'',107.5,8' 11.50'',15.7,9.0,10.0,2022
1631133,1631133,Jabari,Walker,Jabari Walker,PF,78.75,6' 6.75'',80.0,6' 8.00'',213.8,82.75,6' 10.75'',105.0,8' 9.00'',12.1,8.75,9.75,2022
1631102,1631102,TyTy,Washington Jr.,TyTy Washington Jr.,SG,74.25,6' 2.25'',75.75,6' 3.75'',196.4,80.0,6' 8.00'',99.5,8' 3.50'',12.0,8.5,9.25,2022
1631212,1631212,Peyton,Watson,Peyton Watson,SF,78.75,6' 6.75'',80.0,6' 8.00'',203.4,84.5,7' 0.50'',107.5,8' 11.50'',5.2,8.5,9.5,2022
1631104,1631104,Blake,Wesley,Blake Wesley,SG,75.0,6' 3.00'',76.25,6' 4.25'',187.2,81.25,6' 9.25'',103.0,8' 7.00'',5.6,8.25,9.0,2022
1631214,1631214,Alondes,Williams,Alondes Williams,SG,75.75,6' 3.75'',77.0,6' 5.00'',209.0,79.0,6' 7.00'',102.0,8' 6.00'',7.2,8.5,9.25,2022
1631114,1631114,Jalen,Williams,Jalen Williams,SG,76.5,6' 4.50'',77.75,6' 5.75'',209.2,86.25,7' 2.25'',105.5,8' 9.50'',8.9,8.5,9.5,2022
1631119,1631119,Jaylin,Williams,Jaylin Williams,C,80.75,6' 8.75'',82.0,6' 10.00'',236.6,85.0,7' 1.00'',108.5,9' 0.50'',8.0,8.5,10.5,2022
1630652,1630652,Trevion,Williams,Trevion Williams,C,79.25,6' 7.25'',80.75,6' 8.75'',264.6,86.75,7' 2.75'',108.5,9' 0.50'',10.8,9.0,10.25,2022
1631109,1631109,Mark,Williams,Mark Williams,C,84.0,7' 0.00'',86.0,7' 2.00'',242.4,90.5,7' 6.50'',117.0,9' 9.00'',5.4,9.0,9.75,2022
1641725,1641725,Trey,Alexander,Trey Alexander,SG,75.25,6' 3.25'',,,184.6,82.0,6' 10.00'',101.5,8' 5.50'',,8.5,8.75,2023
1641735,1641735,Amari,Bailey,Amari Bailey,SG,75.25,6' 3.25'',,,190.8,79.0,6' 7.00'',103.5,8' 7.50'',,8.0,9.25,2023
1641734,1641734,Emoni,Bates,Emoni Bates,SF,80.25,6' 8.25'',,,179.2,81.0,6' 9.00'',105.0,8' 9.00'',,8.0,8.25,2023
1641736,1641736,Reece,Beekman,Reece Beekman,PG,73.5,6' 1.50'',,,190.6,79.0,6' 7.00'',100.5,8' 4.50'',,8.5,8.25,2023
1641710,1641710,Anthony,Black,Anthony Black,PG,77.75,6' 5.75'',,,210.0,79.5,6' 7.50'',102.5,8' 6.50'',,8.25,9.5,2023
1641737,1641737,Adem,Bona,Adem Bona,C,80.25,6' 8.25'',,,243.4,,,110.5,9' 2.50'',,9.25,10.0,2023
1641738,1641738,Kobe,Brown,Kobe Brown,PF,78.5,6' 6.50'',,,252.2,84.75,7' 0.75'',106.5,8' 10.50'',,8.75,9.75,2023
1641723,1641723,Kobe,Bufkin,Kobe Bufkin,SG,76.25,6' 4.25'',,,186.8,79.75,6' 7.75'',102.5,8' 6.50'',,8.0,9.25,2023
1641739,1641739,Toumani,Camara,Toumani Camara,PF,79.0,6' 7.00'',,,220.4,84.5,7' 0.50'',107.0,8' 11.00'',,9.0,10.0,2023
1631321,1631321,Sidy,Cissoko,Sidy Cissoko,SF,77.5,6' 5.50'',,,223.8,81.75,6' 9.75'',104.0,8' 8.00'',,9.25,10.0,2023
1641740,1641740,Jaylen,Clark,Jaylen Clark,SG,76.0,6' 4.00'',,,204.2,81.0,6' 9.00'',101.5,8' 5.50'',,8.5,9.0,2023
1641741,1641741,Ricky,Council IV,Ricky Council IV,SF,77.0,6' 5.00'',,,208.0,81.0,6' 9.00'',103.0,8' 7.00'',,7.75,8.5,2023
1641711,1641711,Gradey,Dick,Gradey Dick,SG,78.25,6' 6.25'',,,204.0,80.75,6' 8.75'',101.0,8' 5.00'',,8.25,9.0,2023
1641743,1641743,Nikola,Djurisic,Nikola Djurisic,SF,79.0,6' 7.00'',,,217.6,80.25,6' 8.25'',102.0,8' 6.00'',,8.25,9.5,2023
1641744,1641744,Zach,Edey,Zach Edey,C,87.25,7' 3.25'',,,306.4,94.5,7' 10.50'',115.5,9' 7.50'',,9.75,11.0,2023
1641745,1641745,Adam,Flagler,Adam Flagler,PG,73.0,6' 1.00'',,,191.8,76.5,6' 4.50'',97.0,8' 1.00'',,8.0,9.25,2023
1631243,1631243,Mouhamed,Gueye,Mouhamed Gueye,C,82.25,6' 10.25'',,,212.6,87.25,7' 3.25'',110.5,9' 2.50'',,9.0,10.0,2023
1641722,1641722,Jordan,Hawkins,Jordan Hawkins,SG,76.25,6' 4.25'',,,186.0,78.75,6' 6.75'',101.5,8' 5.50'',,8.25,8.75,2023
1641746,1641746,Coleman,Hawkins,Coleman Hawkins,PF,80.5,6' 8.50'',,,224.4,84.25,7' 0.25'',108.5,9' 0.50'',,8.75,8.75,2023
1641707,1641707,Taylor,Hendricks,Taylor Hendricks,PF,80.25,6' 8.25'',,,213.6,84.5,7' 0.50'',107.0,8' 11.00'',,9.25,10.25,2023
1641747,1641747,DaRon,Holmes II,DaRon Holmes II,C,81.0,6' 9.00'',,,220.8,84.5,7' 0.50'',109.0,9' 1.00'',,8.5,9.5,2023
1641720,1641720,Jalen,Hood-Schifino,Jalen Hood-Schifino,PG,76.25,6' 4.25'',,,216.6,82.25,6' 10.25'',100.5,8' 4.50'',,9.0,9.75,2023
1641713,1641713,GG,Jackson,GG Jackson,PF,80.25,6' 8.25'',,,214.4,83.5,6' 11.50'',106.0,8' 10.00'',,8.5,10.0,2023
1641748,1641748,Andre,Jackson Jr.,Andre Jackson Jr.,SF,77.5,6' 5.50'',,,198.4,81.75,6' 9.75'',103.0,8' 7.00'',,8.25,9.5,2023
1631218,1631218,Trayce,Jackson-Davis,Trayce Jackson-Davis,C,80.25,6' 8.25'',,,240.4,85.0,7' 1.00'',106.0,8' 10.00'',,9.25,10.75,2023
1631170,1631170,Jaime,Jaquez Jr.,Jaime Jaquez Jr.,SF,78.0,6' 6.00'',,,226.4,81.5,6' 9.50'',99.5,8' 3.50'',,8.5,9.5,2023
1641749,1641749,Keyontae,Johnson,Keyontae Johnson,SF,76.0,6' 4.00'',,,238.6,84.0,7' 0.00'',103.0,8' 7.00'',,9.0,9.0,2023
1641732,1641732,Colby,Jones,Colby Jones,SG,76.5,6' 4.50'',,,199.2,80.0,6' 8.00'',103.0,8' 7.00'',,8.25,8.5,2023
1641750,1641750,Ryan,Kalkbrenner,Ryan Kalkbrenner,C,84.75,7' 0.75'',,,251.8,89.0,7' 5.00'',112.5,9' 4.50'',,9.25,11.0,2023
1641751,1641751,Arthur,Kaluma,Arthur Kaluma,PF,78.25,6' 6.25'',,,221.8,84.5,7' 0.50'',103.5,8' 7.50'',,8.5,10.0,2023
1631340,1631340,Mojave,King,Mojave King,SG,75.75,6' 3.75'',,,200.6,80.0,6' 8.00'',101.0,8' 5.00'',,8.75,9.5,2023
1641721,1641721,Maxwell,Lewis,Maxwell Lewis,SG,78.25,6' 6.25'',,,207.2,84.0,7' 0.00'',104.5,8' 8.50'',,8.75,9.5,2023
